user,answer_id,answer_valence,answer_arousal,gsr_peak_time,gsr_peak_valu,heartrate_ratio
5513,2,1.5,3.1,1050,0.06184082308,0.9352818372
5513,3,1.9,3.7,863,0.07260742218,0.9450714823
5513,4,4.2,3.9,513,0.00566406721,0.8662790698
5513,6,3.8,3.3,311,0.3192627016,0.9148222669
5513,9,2.7,2.3,377,0.08691406313,0.8526466381
5513,10,1.8,4.4,408,-0.01362304548,0.9674740484
5513,11,1.9,4.8,1108,-1.343286131,0.9389600603
5513,12,4.3,3.7,420,0.01047363174,0.8944281525
5513,13,1.2,4.1,452,0.0113525379,0.9148044693
5513,14,1.0,3.7,432,0.01140136602,0.9342010123
5513,15,1.7,4.8,395,0.01118163948,0.9261744966
5513,16,1.5,3.2,347,-0.0130615221,0.9212376934
5513,17,3.5,3.2,375,-0.01328124864,0.8663853727
5513,18,2.7,3.3,2336,1.720361322,0.9593837535
5513,19,2.2,3.5,390,-0.6569580056,0.9217877095
5513,21,2.6,3.9,1791,0.3752929672,0.833562586
5513,23,1.1,4.3,626,0.3528320248,0.9649635036
5513,24,2.8,1.8,1127,3.111279288,0.8991097923
5513,25,4.1,2.5,1467,-0.0068603479,0.9490774908
5513,27,3.6,3.5,594,0.2784179655,0.8865826538
5513,28,3.3,3.7,1078,0.00725097532,0.935302391
5513,31,2.9,2.6,1059,0.1447265607,0.8928327645
5513,33,2.8,2.8,660,-0.7076415961,0.9118065434
5513,34,1.3,4.0,769,0.00214843505,0.8709897611
5513,36,3.7,4.0,2210,0.1733642595,0.8812849162
5513,37,3.1,2.9,808,-0.03413085657,0.9726775956
5513,39,2.2,2.7,2164,1.801367188,0.9792387543
5513,40,1.7,3.5,293,-1.644799805,0.9284225156
5513,41,3.3,4.0,382,-0.5441162136,0.9308823529
5513,43,1.6,2.7,348,-0.8185058564,0.8764665286
5513,44,4.6,3.6,1442,-0.06257323651,0.898388227
5513,45,4.2,3.6,2445,0.2160156236,0.8481751825
5513,46,2.0,3.3,871,-0.1379638707,0.9414285714
5513,47,4.0,3.3,514,0.00126953054,0.9464285714
5513,48,2.8,2.2,552,-0.01379394442,0.8854397635
5513,49,2.8,3.2,557,0.64772949,0.9014492754
5513,50,2.7,2.7,1878,0.3068847644,0.9242618742
5513,51,3.8,2.8,370,0.04277344271,0.9176155392
5513,52,2.7,3.5,827,0.1838623018,0.8609550562
5513,53,3.5,3.6,812,-0.03115234381,0.9470752089
5513,54,3.8,3.5,382,-1.106591804,0.9404580153
5513,55,3.3,3.4,380,-0.08269042664,0.9396325459
5513,57,3.3,2.2,1030,1.031811524,0.9304964539
5648,60,2.6,3.7,391,-0.6193603554,0.779294653
5648,61,4.1,3.5,608,0.7168945265,0.8520286396
5648,62,2.2,3.2,334,-0.01511230137,0.8519218652
5648,63,3.1,2.4,785,1.08300781,0.8179104478
5648,64,3.4,1.8,352,-1.213452148,0.9300080451
5648,65,3.0,3.8,389,-1.576000979,0.7843843844
5648,67,2.1,3.6,295,0.8603759821,0.7530930608
5648,69,3.2,3.4,302,-0.1817382845,0.7967391304
5648,70,1.0,3.9,584,-0.1016357395,0.8140068886
5648,71,2.4,3.7,184,-0.1230224667,0.8323051038
5648,72,1.9,3.2,842,-0.3229003876,0.6596066566
5648,75,2.9,3.7,366,-0.2951660205,0.8692185008
5648,76,2.8,3.4,386,4.469335936,0.7871148459
5648,77,2.7,3.9,418,-1.414624027,0.7366702938
5648,79,3.0,3.2,479,-0.5688476566,0.8379544054
5648,81,3.4,3.9,1648,-0.150756831,0.8313513514
5648,85,1.6,1.6,413,-0.3079345695,0.8091511138
5648,86,2.1,2.0,1645,0.2974853502,0.7926121372
5648,88,1.7,2.6,1047,0.5274902294,0.8421633554
5648,91,2.5,2.7,635,-0.1801269515,0.8742746615
5648,92,1.9,2.5,311,0.3450439476,0.8914209115
5648,93,3.3,3.3,778,-0.2473876941,0.8825622776
5648,95,3.6,3.7,250,-0.3426269538,0.8579088472
5648,96,3.2,2.8,1767,0.1857177717,0.8062953995
5648,97,2.4,2.8,344,0.1693847662,0.8663967611
5648,98,2.7,3.6,1187,0.4312500018,0.8613231552
5648,101,1.4,4.4,1564,-0.19880371,0.7711362412
5648,102,3.0,2.4,417,0.06591796992,0.8636363636
5648,103,3.1,2.5,301,-0.1827392597,0.7527839644
5648,104,2.3,3.0,372,0.2844238337,0.8919226394
5648,107,4.3,3.4,471,-0.233593746,0.9384816754
5648,108,2.1,3.7,808,-0.2968261682,0.7811791383
5648,109,1.5,1.9,540,0.7483154296,0.7619596542
5648,113,2.7,3.2,312,-1.031323241,0.8149969269
5648,114,3.0,3.6,2408,2.195971674,0.9032627361
5648,116,3.4,3.4,689,0.02531738857,0.6855983773
5648,118,2.9,3.9,573,-0.1077880875,0.9138381201
5648,119,3.8,3.0,295,-0.1001464881,0.7902600996
5900,0,1.0,2.6,732,0.2418701145,0.9683655536
5900,1,5.0,3.2,403,-0.5320556652,0.9527824621
5900,2,1.0,2.1,258,-0.06643066371,0.9481865285
5900,3,5.0,4.3,507,0.5149414056,0.9482470785
5900,4,5.0,3.3,527,0.2006347681,0.9743150685
5900,5,1.0,2.7,674,0.2419433575,0.9381698269
5900,6,1.0,2.0,516,0.2922119128,0.9492934331
5900,7,3.1,3.0,716,-0.1710449234,0.9178082192
5900,8,5.0,4.4,683,-0.2019042941,0.9566724437
5900,9,1.0,2.0,342,0.4448486293,0.9589041096
5900,10,3.0,1.0,616,-0.08161621462,0.9539748954
5900,11,2.5,2.6,1868,0.1150146519,0.9764705882
5900,12,3.3,2.6,448,0.1237548816,0.9796610169
5900,13,2.0,4.4,564,0.2849121131,0.9425675676
5900,15,5.0,3.1,668,-0.5189453113,0.9189189189
5900,16,3.7,3.5,289,-0.8327148482,0.9082813891
5900,17,2.9,2.8,735,0.4367675817,0.9529983793
5900,18,3.0,3.0,283,0.3529296906,0.9582992641
5900,20,3.8,3.5,317,-0.3648193402,0.8911917098
5900,21,3.6,2.4,663,0.1850830148,0.9803921569
5900,23,3.8,3.6,468,1.004003903,0.9731092437
5900,24,4.1,3.4,749,0.1534668002,0.9640410959
5900,25,2.8,2.4,488,-0.1958740247,0.9542709232
5900,26,3.0,2.7,1035,0.3518798839,0.9006968641
5900,27,2.8,2.7,394,0.01696777955,0.9627228525
5900,28,3.7,3.0,877,-0.1229980451,0.9680672269
5900,29,3.0,3.0,498,0.1919677766,0.9193277311
5900,30,1.4,3.3,800,0.1711914049,0.9648
5900,31,2.7,2.7,697,0.133056643,0.9051094891
5900,32,5.0,5.0,266,-0.2904785163,0.9433032046
5900,33,2.0,2.5,955,0.2172119146,0.9613804437
5900,34,3.0,2.1,839,0.3739501911,0.9789385004
5900,35,1.5,2.6,735,0.4358886677,0.9579124579
5900,36,2.8,2.8,212,-0.1093505844,0.9528795812
5900,37,2.7,3.0,924,0.09609374511,0.9442567568
5900,38,3.0,2.4,475,0.06137694766,0.8760907504
5900,40,1.8,3.3,842,0.3982177709,0.9409888357
5900,41,5.0,4.5,495,-0.3365478566,0.9267489712
5900,42,1.5,2.4,732,-0.65112305,0.9447236181
5900,43,2.4,2.5,710,0.1733642585,0.9724310777
5900,44,2.8,2.8,1985,0.4390869111,0.958263773
5900,45,1.7,3.7,918,0.5202636695,0.9596774194
5900,46,2.6,2.7,405,0.600219723,0.9614438064
5900,48,3.6,3.3,663,0.08254394725,0.96
5900,49,1.0,1.1,918,1.055737308,0.9523076923
5900,50,3.7,3.8,641,0.00292968938,0.9502407705
5900,51,3.4,2.6,493,-0.06083984441,0.9625407166
5900,52,3.7,4.0,781,0.3826171898,0.9501226492
5900,53,3.0,3.3,450,-0.03229980924,0.961038961
5900,54,2.4,3.0,394,-0.5970214866,0.8950819672
5900,55,3.7,3.0,661,-0.1144042949,0.9727564103
5900,57,3.8,3.2,1444,-0.1122070326,0.9185059423
5900,58,3.4,3.1,492,-0.1434570311,0.960950764
5900,59,3.1,3.0,3300,2.979101569,0.8431703204
5924,1,4.8,3.0,573,-0.00654296964,0.9012787724
5924,3,4.9,3.0,2240,0.04875488623,0.9208633094
5924,4,4.3,1.6,303,-0.07487793347,0.9178356713
5924,5,4.4,4.3,1341,-0.07644042577,0.9025974026
5924,6,2.9,4.7,517,-0.249389653,0.9515553289
5924,7,3.0,1.3,995,-0.1132324216,0.9253731343
5924,8,3.0,4.7,753,-0.1221191394,0.908607864
5924,9,4.5,4.3,390,0.01962890296,0.8914893617
5924,10,4.3,4.2,570,-0.03310547158,0.9419152276
5924,11,1.7,4.4,281,-0.1455566416,0.9231578947
5924,12,1.3,3.0,334,-0.1050781276,0.9171151776
5924,13,1.9,4.3,1142,-0.1172363273,0.8458376156
5924,14,4.8,3.0,860,-0.1025146461,0.7977142857
5924,15,4.4,1.7,467,-0.04880370703,0.8936170213
5924,16,1.3,3.0,447,-0.01169433592,0.8782249742
5924,17,1.7,4.4,877,-0.09333495546,0.9242985707
5924,18,4.2,4.3,1718,0.1457763701,0.9357142857
5924,19,1.8,4.2,1022,0.0475097688,0.8421621622
5924,20,1.7,4.3,748,0.03215331603,0.8622881356
5924,21,4.3,1.7,271,-0.04914551009,0.8410704533
5924,23,1.2,3.0,720,-0.06809081749,0.9544072948
5924,24,3.0,1.2,701,-0.0009033211099,0.9009193054
5924,25,1.8,1.7,485,-0.05563965285,0.9435396308
5924,26,4.4,1.7,1388,0.01638183362,0.848
5924,27,4.3,4.1,672,-0.03400878644,0.9402061856
5924,28,4.2,4.4,403,-0.1051513672,0.9527093596
5924,29,1.7,4.4,623,-0.03632812366,0.854473943
5924,30,4.2,4.3,845,-0.00527343777,0.9408
5924,31,4.3,4.1,532,-0.01914062749,0.9485585076
5924,32,1.6,1.8,580,-0.04980468874,0.937399679
5924,33,4.3,4.3,872,-0.01298827944,0.9129916567
5924,34,1.6,4.2,668,-0.0239257795,0.9190031153
5924,35,4.3,1.7,671,-0.0456054648,0.9110057925
5924,37,1.9,4.2,2470,0.01635741951,0.9131138694
5924,38,1.8,4.3,428,0.2325195275,0.8479212254
5924,41,4.8,3.0,624,-0.1818603551,0.9151138716
5924,42,1.2,3.0,687,-0.06804199564,0.8022099448
5924,43,4.4,4.3,597,0.337719726,0.8939566705
5924,44,1.8,1.5,589,-0.03425293012,0.7200424178
5924,45,1.1,3.0,748,0.1433349615,0.96
5924,46,4.6,3.0,338,-0.05549316557,0.9405885619
5924,47,1.8,4.3,824,-0.02355956865,0.9496321449
5924,48,4.3,4.4,1080,0.05200195699,0.9316143498
5924,49,4.5,1.7,802,0.00891113115,0.8177676538
5924,51,1.7,4.2,934,-0.01081542933,0.8311258278
5924,52,4.3,1.6,232,-0.04370116815,0.9421487603
5924,53,4.8,3.0,350,-0.06811523451,0.9481481481
5924,54,1.7,1.7,344,-0.0341064442,0.8085106383
5924,55,3.0,1.2,309,-0.02634277139,0.8988877654
5924,56,4.3,4.3,2431,0.05554199583,0.900795756
5924,57,1.2,3.0,454,0.01064452963,0.4016435542
5924,58,1.2,3.0,1577,0.05642089217,0.9132706374
5924,59,1.6,1.7,734,0.08986816264,0.8920676203
5948,0,1.2,3.0,778,0.03469238208,0.8307291667
5948,1,4.9,3.0,1004,-0.08918457147,0.9362229102
5948,2,3.0,3.0,578,-0.01872558435,0.8492623477
5948,3,3.0,4.8,274,-0.05898437889,0.9101123596
5948,6,1.2,3.0,509,-0.05026854984,0.8334448161
5948,9,3.0,3.0,651,-0.02695312246,0.9076723017
5948,10,1.7,4.3,190,-0.04003905863,0.8370786517
5948,11,1.7,4.2,1077,0.01149902757,0.9248120301
5948,13,2.9,1.2,1015,0.02551269249,0.8840937115
5948,14,1.3,3.0,1012,0.04687500392,0.8385772914
5948,16,1.6,4.2,704,0.00917968637,0.9084065245
5948,20,1.2,3.0,789,-0.02956542681,0.9301745636
5948,22,2.9,1.3,241,0.00783691684,0.8280512475
5948,25,1.2,3.0,1135,0.02270508462,0.8016627078
5948,26,3.0,3.0,1239,0.02871093758,0.8661005879
5948,28,1.7,1.8,833,0.3083007815,0.8942307692
5948,33,1.7,4.3,343,-0.336376949,0.7914746544
5948,34,1.6,4.2,560,-0.1104736319,0.8652818991
5948,35,1.7,4.2,1068,0.01035156648,0.9080856945
5948,38,3.0,1.3,162,-0.6059326247,0.9235382309
5948,39,3.0,3.0,738,-0.07197265606,0.6317991632
5948,40,3.0,3.0,516,-0.00163574219,0.8911917098
5948,41,1.2,3.0,1904,0.04633788653,0.8543922984
5948,42,4.8,3.0,230,-0.05781249438,0.3342391304
5948,45,3.0,3.0,1202,0.06459960851,0.01170568562
5948,46,1.2,3.0,2035,0.2883789071,0.01854304636
5948,47,2.9,1.3,1109,0.2050048893,0.08
5948,49,1.2,3.0,1349,0.2198486317,0.1518202943
5948,50,1.7,4.2,458,0.0370849576,0.3012820513
5948,51,1.2,3.0,686,0.01574707446,0.09743589744
5948,52,3.0,3.0,350,-0.02023925525,0.0578313253
5948,53,1.7,4.3,1063,0.1538574274,0.2659574468
5948,55,1.6,1.8,437,-0.06596680035,0.1462749213
5948,56,1.8,4.2,277,0.02380371586,0.3968784838
5948,57,4.7,3.0,332,0.00849609268,0.8125
5948,58,3.0,4.8,223,-0.01735840303,0.3111111111
5948,59,1.7,4.2,690,-0.0152343737,0.1845102506
6111,60,3.4,2.5,214,0.04675292597,0.9530120482
6111,61,2.6,3.3,536,0.05039062716,0.9150943396
6111,64,2.4,3.2,456,-0.3324706968,0.9736456808
6111,65,3.3,3.3,1501,0.1062744165,0.9110012361
6111,66,3.9,3.2,617,-0.00141601685,0.9513797635
6111,67,2.4,3.3,1046,0.5933105497,0.9624161074
6111,68,3.2,3.5,793,0.1514648484,0.9361702128
6111,69,2.6,3.3,928,-0.0886718759,0.9022164276
6111,70,2.6,3.2,447,-0.1381103509,0.9334178821
6111,71,1.5,3.9,689,0.02165527859,0.9720670391
6111,72,1.9,3.2,410,-0.4222656277,0.9426987061
6111,73,3.2,3.1,330,-0.2261962904,0.8413705584
6111,75,2.9,3.6,1831,-0.01904296728,0.9323131254
6111,76,1.9,3.8,583,-0.596411132,0.9395235186
6111,77,2.9,3.2,409,-0.03601074789,0.9382059801
6111,78,3.2,2.8,837,0.4820556643,0.9047282992
6111,79,3.1,2.8,1157,-0.06684570706,0.3291326909
6111,80,3.2,2.8,570,-0.994775392,0.9328185328
6111,83,2.9,3.1,1704,-0.3876220749,0.8944723618
6111,84,3.0,3.2,1407,0.4487548834,0.93622142
6111,85,3.8,3.1,1051,-0.6262451181,0.8684863524
6111,86,2.3,3.2,2900,0.3906738259,0.8995403808
6111,87,3.0,2.9,606,-0.08383789494,0.9044117647
6111,88,3.5,3.4,676,0.02468261859,0.9511568123
6111,89,3.3,3.2,728,0.9766113255,0.9295977011
6111,90,3.0,3.0,220,-0.0508789022,0.8778115502
6111,91,2.4,3.2,421,-0.2223876939,0.910724985
6111,92,3.6,3.4,1751,-0.01411132487,0.9356435644
6111,93,3.3,3.2,1275,0.1522460962,0.9393103448
6111,94,3.3,3.2,1126,0.4604736331,0.9583931133
6111,95,2.8,3.2,1366,0.3614746081,0.9393530997
6111,96,3.3,3.2,1459,0.1477050816,0.9451137885
6111,97,1.9,3.3,427,-0.4010253875,0.9389553178
6111,98,2.9,3.2,1009,-0.00764159801,0.8664955071
6111,99,1.8,3.2,970,-0.1489501959,0.9562377531
6111,102,2.6,2.8,819,0.1229003964,0.9220779221
6111,103,3.7,3.5,881,-0.1019042991,0.9377749843
6111,104,3.7,3.5,159,-0.04125976275,0.9132075472
6111,105,3.7,4.0,428,1.377539066,0.9198855508
6111,106,3.2,3.4,505,-0.2743896517,0.8393719807
6111,107,2.6,3.2,3659,0.6252441368,0.4681460272
6111,108,2.4,2.5,288,0.1607910189,0.8832020997
6111,110,3.3,2.9,586,0.6927490247,0.849797023
6111,111,2.9,3.0,1391,0.7820312469,0.9285714286
6111,112,2.6,2.8,992,0.00773925881,0.9419703104
6111,113,2.8,2.9,395,-0.7849121142,0.07345807346
6111,115,3.3,2.8,726,0.3162597637,0.9049964814
6111,117,3.3,3.2,394,0.1565917978,0.9131016043
6111,119,2.3,3.2,575,-0.0006103542501,0.9083503055
6412,60,1.3,3.0,326,-1.359277346,0.4604810997
6412,61,4.7,3.0,588,0.921459958,0.7717889908
6412,62,4.3,1.6,496,-0.01381835542,0.8535754824
6412,63,4.2,1.6,1130,1.04494629,0.4182336182
6412,65,4.8,2.9,1149,-0.1041503913,0.4416475973
6412,67,1.6,4.2,526,-0.3559081999,0.9171396141
6412,68,1.8,1.7,317,-0.1281738302,0.9954699887
6412,71,1.8,1.8,455,-0.0673584019,0.9618406285
6412,72,1.2,3.0,853,-0.2237304676,0.9292237443
6412,74,4.8,3.0,445,-2.313842773,0.8820189274
6412,76,3.0,1.3,407,-0.0173095669,0.9910714286
6412,78,4.3,1.7,449,-0.2323242183,0.8309232481
6412,79,4.3,1.8,759,0.1283203091,0.7769537935
6412,80,4.8,3.0,340,-0.7232910189,0.8937644342
6412,81,4.8,3.0,926,-0.0986572306,0.9063052445
6412,83,1.3,3.0,1021,1.074316401,0.8073184677
6412,84,3.0,1.4,538,-4.364892574,0.918767507
6412,85,1.2,3.0,748,0.6976074231,0.9874429224
6412,86,4.7,3.0,464,-1.374218747,0.8183908046
6412,87,1.8,1.8,544,-2.556005861,0.8850174216
6412,88,1.7,1.7,1049,-0.1918945328,0.9909399773
6412,89,4.2,4.3,3059,0.4968505898,0.4263217098
6412,90,1.7,4.3,625,-0.2177246115,0.9468531469
6412,91,1.2,3.0,359,1.148974613,0.09314033984
6412,92,3.0,4.7,206,-0.3656005891,0.3586206897
6412,93,1.7,1.7,1213,-0.2600830031,0.7879818594
6412,94,3.0,4.7,428,-0.3219726576,0.4461538462
6412,95,4.8,3.0,683,5.40939941,0.2294197031
6412,96,4.3,4.2,514,-0.1911621034,0.3365548607
6412,97,4.3,1.6,724,0.2964111388,0.4245228456
6412,98,3.0,1.2,1605,0.2623779357,0.596
6412,99,1.7,4.3,558,2.068798823,0.1846689895
6412,100,4.8,3.0,1413,0.6412597627,0.9875141884
6412,101,3.0,1.1,313,1.018383792,0.3480725624
6412,102,3.0,1.3,577,-0.604492187,0.8613861386
6412,103,1.7,1.7,334,-0.3488037135,0.3412929528
6412,106,4.3,4.2,259,-1.266918942,0.3052995392
6412,107,4.3,4.2,1129,0.7446777356,0.9932356257
6412,108,1.1,3.0,674,0.03061523503,0.9461279461
6412,109,1.7,1.6,562,0.3656249998,0.9865470852
6412,110,4.3,1.6,258,-0.204785156,0.684299381
6412,111,1.7,1.7,484,-0.625683587,0.4530663329
6412,112,4.7,3.0,447,0.2603759737,0.3254504505
6412,114,4.3,1.8,489,5.276025391,0.776119403
6412,115,1.8,4.3,402,-1.074633788,0.9842696629
6412,116,4.3,4.3,643,-0.3672363296,0.9254237288
6412,117,1.2,3.0,253,-1.342724613,0.7725225225
6412,118,4.4,1.7,405,-0.09506836118,0.4794215795
6412,119,4.8,3.0,235,-0.8412841807,0.4485458613
6603,60,1.8,4.3,718,-0.0470703124,0.9233097881
6603,61,1.8,1.6,500,-0.1457763636,0.8556701031
6603,62,1.7,4.3,2370,0.1986572249,0.7700205339
6603,63,1.7,4.2,504,-0.02460937562,0.8907563025
6603,64,1.8,4.3,980,0.05527343389,0.9123196448
6603,65,4.7,3.2,855,0.07419432694,0.8946819604
6603,66,4.9,3.0,2565,0.2964355451,0.9089783282
6603,68,4.8,3.5,559,0.146020504,0.9289044289
6603,69,1.4,3.5,1091,0.1511962895,0.9095744681
6603,70,3.0,1.7,404,-0.09719237996,0.9424882629
6603,72,1.8,2.1,1819,0.01191405985,0.8797434527
6603,73,1.7,2.3,1061,0.2660400408,0.9458064516
6603,76,1.2,4.1,550,-0.01938476514,0.8762677485
6603,77,1.6,4.8,475,0.03979491865,0.9289392379
6603,78,1.7,2.4,1032,0.1497558641,0.9104859335
6603,79,3.0,1.9,706,-0.2637939498,0.9235095613
6603,80,5.0,3.0,855,-0.08757323932,0.8507625272
6603,81,5.0,3.0,255,-0.436816402,0.9153498871
6603,82,1.0,3.6,1994,0.1023681628,0.8697501329
6603,83,3.0,3.0,578,-0.03505859156,0.9019843656
6603,84,1.4,3.7,572,-0.02814941393,0.9447004608
6603,86,4.4,3.6,1055,0.4216796823,0.8956422018
6603,87,5.0,3.0,1807,0.2175781213,0.8589164786
6603,88,4.7,2.1,640,-0.09658203152,0.9012131716
6603,89,4.7,2.1,233,-0.1610595698,0.8977149075
6603,90,1.7,3.9,447,-0.04482421557,0.8183962264
6603,91,5.0,1.9,429,0.09843749732,0.775
6603,92,1.7,4.2,810,0.08481445434,0.8050505051
6603,93,4.7,3.8,680,0.2978759742,0.869612069
6603,95,3.0,1.0,2239,0.2665283216,0.8416666667
6603,96,1.7,2.2,425,-0.1104492232,0.918816866
6603,97,1.7,3.0,766,-0.01325683599,0.8449197861
6603,98,5.0,5.0,758,-0.1005859343,0.8875675676
6603,99,2.1,4.9,588,-0.06469727041,0.9182530795
6603,100,4.6,4.9,635,0.0459716836,0.9078575466
6603,101,2.5,4.5,809,0.1597412178,0.9335912315
6603,103,3.4,3.8,417,-0.15498047,0.9280742459
6603,104,4.6,4.6,402,-0.0678222601,0.9264705882
6603,105,2.6,1.8,276,0.2000488244,0.9712643678
6603,106,1.8,4.3,1941,3.646215824,0.3220840734
6603,107,4.7,3.6,447,0.3023925854,0.925245098
6603,109,1.5,2.6,345,-2.011401366,0.8957483984
6603,110,3.9,4.6,904,0.09038086231,0.1529680365
6603,111,5.0,4.9,825,-0.09853515912,0.9085746735
6603,112,4.9,4.8,1054,0.1205810608,0.8966704937
6603,113,1.8,3.5,673,0.3079834051,0.9194630872
6603,116,5.0,3.5,439,0.1846679627,0.8088578089
6603,117,1.6,5.0,832,0.05148925356,0.8766980146
6603,118,4.5,2.4,288,-0.0217773427,0.8140020899
6635,60,4.1,3.7,416,0.00539550726,0.9498480243
6635,61,3.9,4.8,409,0.0059814447,0.9325657895
6635,62,1.8,2.5,373,-0.01130370978,0.8611500701
6635,63,2.5,3.9,461,0.01174316286,0.9617151608
6635,64,4.7,4.4,784,-0.0139160142,0.9117876659
6635,70,5.0,5.0,434,-0.01340331894,0.9536621824
6635,71,1.1,1.0,514,-0.01506347502,0.9692883895
6635,74,3.5,4.3,796,0.01804199034,0.9253314724
6635,75,4.7,4.6,844,-0.0145263657,0.9545793001
6635,78,4.6,4.6,612,0.01369628766,0.9472880061
6635,79,5.0,5.0,1505,0.00722656176,0.9134615385
6635,80,2.1,4.3,337,-0.0242919897,0.9480519481
6635,81,1.0,4.5,585,-0.02644042698,0.9527272727
6635,82,1.4,3.4,1922,0.01838378718,0.8983557549
6635,83,1.4,3.1,403,0.01235351436,0.9506454062
6635,85,3.0,3.7,1440,0.01035156144,0.9350073855
6635,86,2.2,4.4,966,-0.00832519446,0.8634294385
6635,87,3.2,4.9,372,-0.01455077976,0.9276218612
6635,88,2.3,4.4,431,-0.00876464754,0.8418862691
6635,89,1.2,4.0,1849,-0.00798339762,0.9507042254
6635,92,1.2,4.8,327,-0.01313476428,0.9102564103
6635,93,3.6,4.9,277,-0.01237792842,0.9392097264
6635,94,2.4,4.9,451,0.01865234184,0.9489051095
6635,95,5.0,4.2,256,-0.01254882684,0.9618768328
6635,96,1.7,2.2,391,-0.01103515512,0.9332344214
6635,97,2.7,4.4,371,-0.01262206902,0.8942598187
6635,98,2.6,3.7,616,0.01130370978,0.9362279512
6635,99,4.1,4.4,403,0.00947265528,0.8930635838
6635,100,4.0,4.5,590,-0.01523437344,0.9265367316
6635,101,3.0,3.4,289,0.01284179556,0.9354180829
6635,102,3.2,2.2,554,-0.01389160014,0.9303338171
6635,103,4.8,4.6,469,-0.0155029281,0.9108910891
6635,104,1.3,3.4,826,0.00908203032,0.9381294964
6635,105,3.0,2.4,619,0.00993652242,0.9137199434
6635,106,1.3,3.7,546,0.00136718736,0.9061488673
6635,107,1.0,4.0,683,0.02104491972,0.8468834688
6635,109,1.4,3.7,411,-4.72E-01,0.9523809524
6635,110,2.5,3.9,485,0.02399902098,0.9770642202
6635,111,4.9,4.6,1551,-0.02243652114,0.8171589311
6635,112,4.2,4.1,2540,-0.02434081782,0.8550512445
6635,113,2.1,3.2,517,0.00754394454,0.9040196883
6635,114,1.0,3.9,688,-0.01726074042,0.9032258065
6635,115,2.3,3.1,1376,-0.019531248,0.9119318182
6635,116,1.4,3.8,703,0.02866210644,0.9183098592
6635,117,5.0,4.0,315,0.00571289004,0.9523076923
6635,118,3.4,2.3,624,-0.01569824058,0.8423390081
6635,119,2.3,3.5,369,-0.01760253726,0.9441340782
6678,60,4.2,2.5,605,0.1827148443,0.8793686584
6678,61,2.6,3.6,1291,1.011669926,0.948630137
6678,62,2.6,3.1,1378,0.6510986333,0.9124423963
6678,63,2.8,3.5,1028,0.7395507814,0.8713450292
6678,64,1.9,3.8,816,1.5833252,0.9162145871
6678,65,1.8,3.4,948,-0.2961669895,0.9081145585
6678,66,3.8,2.6,784,-0.1199218762,0.845971564
6678,67,2.7,2.7,1059,0.507495123,0.8940628638
6678,68,4.6,3.3,704,1.036645508,0.908543923
6678,69,2.7,3.5,1084,-0.1204101536,0.9206161137
6678,70,4.8,3.5,884,-0.1859374983,0.9194711538
6678,71,2.9,2.7,1109,0.07097168536,0.8983764281
6678,72,2.8,2.3,339,-0.3611084,0.8817610063
6678,73,2.6,3.3,1137,0.7340576237,0.9551122195
6678,74,3.3,2.7,1119,0.5572265681,0.9039145907
6678,75,3.4,2.7,1201,-0.306958012,0.9270833333
6678,76,4.1,2.8,1266,0.7981689411,0.8479899497
6678,77,4.0,4.3,1062,0.5425048891,0.9112352576
6678,78,3.4,3.5,896,-0.1067626898,0.8951048951
6678,79,4.2,3.1,446,-0.1730712905,0.8838383838
6678,80,1.9,3.2,966,0.1129638644,0.8291215403
6678,81,1.4,3.6,1196,1.093627928,0.9123222749
6678,82,2.9,4.3,1121,1.002978514,0.8708189158
6678,83,2.3,4.2,1066,0.9729492226,0.9172413793
6678,85,3.1,3.0,750,-0.5611816426,0.9374167776
6678,86,3.5,3.1,300,-0.01320800437,0.9274292743
6678,87,3.5,2.4,1010,-0.417504885,0.8733118971
6678,88,2.5,3.7,1043,0.8472656223,0.949352179
6678,89,3.2,2.1,619,-0.09453125228,0.904675167
6678,90,3.9,2.8,1175,1.370239259,0.8992248062
6678,91,2.5,3.4,556,0.3227783229,0.9233716475
6678,92,1.9,3.9,1699,0.9839355486,0.9337349398
6678,93,4.0,2.8,985,0.1198486304,0.9236641221
6678,94,1.7,3.2,2033,1.481005854,0.9051186017
6678,95,2.4,3.3,903,0.5554443375,0.8873056995
6678,96,2.9,2.6,1432,0.4941650368,0.8919239905
6678,97,4.7,3.2,1153,0.7156982412,0.9124260355
6678,98,2.9,3.2,1206,0.9119140615,0.9492974954
6678,99,3.3,2.8,866,-1.448925781,0.9066666667
6678,100,2.5,2.7,337,-0.5694335942,0.904516129
6678,101,1.9,2.8,504,-0.1030517569,0.9000605694
6678,102,1.9,2.9,1512,0.8585205063,0.9272171254
6678,103,2.8,3.0,1009,0.2042480426,0.9148148148
6678,104,3.4,2.8,780,-0.0850341845,0.9089709763
6678,105,3.6,2.9,57,-0.3114013688,0.9509738079
6678,106,1.4,3.4,1040,0.1727050769,0.8811630847
6678,107,4.3,4.3,438,-0.3258789084,0.9133293485
6678,108,3.2,3.3,939,0.1825439464,0.9047949965
6678,109,3.7,3.1,930,0.06591796509,0.9040717736
6678,110,2.4,3.3,894,-0.1156738292,0.9094202899
6678,111,1.6,3.3,1235,1.419970707,0.9323220537
6678,112,1.8,3.3,1112,1.322802738,0.9397450753
6678,113,2.1,3.6,1107,0.2832275405,0.946627566
